V1,V2,V3
1200.205200,422.280396,-105.927711
1927.604736,418.165405,-260.156311
1574.641846,427.585083,-186.268295
2914.298096,260.656097,-351.941498
2898.849121,503.284058,-299.275238
2865.280273,510.969910,-306.700775
2733.713135,524.036987,-300.958282
3264.935791,241.024048,-366.713531
3185.613770,493.078125,-319.704742
3014.324951,504.272278,-313.131134
2829.713135,257.210297,-342.578156
1904.144165,300.110474,-224.105026
513.763489,332.465210,-13.726424
479.816315,351.683167,252.041794
134.121811,361.295288,373.198914
142.541885,331.135925,323.925323
245.322845,351.173706,327.035797
59.741077,347.254639,400.689240
668.329712,420.804016,202.414032
851.053528,457.169281,405.347870
890.916687,452.379517,361.227844
638.314392,429.504517,316.799164
422.055634,482.854279,480.822144
-68.588959,513.606445,448.216095
1540.796509,417.939453,-180.160309
2235.125000,290.185760,-294.506470
2425.203125,339.438843,-316.088226
2338.775635,352.637482,-307.873322
91.564629,347.871399,365.758514
1559.789917,316.628113,-308.029205
25.994457,338.807526,394.404419
54.181087,345.906738,397.695953
687.151428,527.823486,184.177307
709.528198,427.521362,346.105865
665.971069,413.184174,173.350449
752.361938,446.204376,226.221573
901.330383,455.238678,382.596924
908.141541,453.117401,410.956726
839.184814,439.390228,369.639496
306.265961,467.847107,459.899292
1474.221069,411.747162,-169.685928
2288.141113,361.317047,-299.515381
2211.083740,375.686157,-291.000153
2007.032349,394.373871,-268.370392
2166.577637,282.179077,-284.692566
2204.663330,290.798889,-299.925690
2879.712646,242.481415,-342.871002
2944.727051,498.946808,-295.800293
2524.248779,532.393555,-272.190430
2312.691895,350.815765,-300.842712
2666.617920,282.170319,-336.709351
2824.413086,271.861389,-346.043640
1801.672363,347.751648,-222.956070
1753.891479,351.855438,-216.362991
1929.288086,321.908752,-252.004807
22.744656,337.488495,391.532318
-4.621455,296.734100,296.843292
597.373047,402.935333,209.487442
668.971680,401.759552,142.791504
1058.905884,460.706909,-87.125870
892.003906,467.732635,-128.876831
987.468445,479.921234,66.501167
927.751709,445.027618,82.145836
1768.477661,293.296661,-378.756866
1344.195679,302.054169,-254.708603
1805.480225,287.218475,-386.737274
501.115204,456.604431,-20.682487
392.543213,465.973816,471.600403
-2.942453,439.258850,414.593811
122.958740,410.497711,338.070404
2561.843506,526.948486,-268.762238
2544.029785,536.255371,-269.285248
2139.689697,358.803955,-280.169922
2509.078613,287.775055,-321.321594
2218.890137,286.978790,-301.494781
2394.784180,277.098663,-315.825134
2011.169556,287.267700,-274.506012
1636.495239,351.900879,-197.871887
-431.590179,317.113281,183.700897
1676.439087,313.234680,-332.779877
1530.873657,250.703430,-345.892365
1712.540161,296.515900,-368.998352
1701.766113,183.491348,-381.507050
-17.803738,291.795898,285.915649
40.398170,303.204254,294.307922
22.811081,296.857300,276.464600
300.790680,351.250580,257.657196
325.965851,355.029449,272.620667
173.489594,326.963348,268.968048
558.010315,380.835297,150.646210
1067.523560,477.057800,41.365295
982.815125,569.631775,103.648827
764.572693,521.489441,144.067368
1287.600830,406.586884,-198.278244
1315.199341,404.299011,-150.823792
410.792877,382.116180,54.593609
89.347397,350.445892,128.685730
1882.586548,247.380341,-126.760086
2832.919189,320.669861,-359.557373
2771.317871,309.836304,-332.308472
3147.792236,-196.816742,-497.696930
3014.680664,24.316723,-560.093140
2739.627441,251.394913,-184.621399
3308.343262,-166.239288,-516.911499
3048.046143,-203.318695,-460.048798
2296.715332,429.234741,-345.745636
2481.030762,264.050812,-405.281372
2787.618652,161.904312,-534.214172
2682.617188,181.304413,-520.663635
412.251984,461.600983,480.516022
253.038361,427.820679,409.905579
2457.888428,303.652374,-302.946533
2307.830322,297.630005,-298.472595
1965.270752,288.023468,-268.029175
2143.411621,291.873352,-294.438965
-389.968292,315.532715,163.061600
493.781219,472.688324,-15.925734
1637.392334,189.079178,-370.215149
1994.374023,282.609253,-414.627136
2198.973633,105.812965,-451.396698
1313.858521,413.775482,-51.159542
968.011414,523.022461,95.696976
875.263245,520.162231,117.868683
1195.387451,522.647034,37.825237
1107.287964,539.229004,63.125813
669.036011,391.942902,120.797310
784.037903,426.895844,143.169968
731.418701,380.690399,100.892990
407.554932,347.635193,177.048172
361.510590,336.603607,187.326202
76.301353,303.325378,245.016769
-70.393837,281.919678,262.076660
-91.591003,280.918701,265.480133
-102.840485,278.597015,265.932037
-280.448608,237.033432,228.513809
212.959854,355.839081,90.358223
530.070679,370.345123,22.013145
335.424500,363.572968,54.778465
2846.642090,230.443222,-210.967300
2271.500000,73.515259,-376.972382
3103.448486,242.114502,-322.909424
3528.528564,-203.047180,-567.386902
3010.106201,309.222961,-378.558777
2649.317383,322.619995,-341.518585
2593.287842,326.291290,-334.340363
2631.063477,220.174606,-402.069000
2935.796875,132.573105,-557.744385
2236.243408,420.258484,-322.248535
1084.681152,441.891052,-95.372391
292.931549,436.729034,411.136078
1700.190186,279.643890,-223.215210
2156.136230,323.428650,-271.376678
-436.070496,313.110016,172.660217
319.019714,476.692200,520.063354
1342.353516,515.169373,1.806310
1059.364380,508.332520,69.327690
990.145691,391.758881,49.541698
101.584930,274.079620,163.792984
-102.789391,274.343018,250.664276
1793.914795,489.855560,-305.940063
2034.484863,348.915558,-396.910187
2001.580566,172.056686,-426.756287
2386.477051,193.121017,-328.202271
2593.142090,114.732391,-510.430084
