V1,V2,V3
3604.000000,27.418667,82.195732
3425.000000,27.518000,81.418251
3267.000000,27.558001,80.360435
4223.000000,27.094666,81.920212
3690.000000,27.521999,82.442642
4017.000000,27.655334,82.295044
4159.000000,27.474667,82.616028
4010.000000,27.649334,82.894325
1256.000000,28.520666,69.640877
1517.000000,28.559999,70.991814
2414.000000,28.187332,75.090698
1806.000000,28.441999,72.171906
1245.000000,29.770666,55.447441
1124.000000,28.312666,65.419678
1084.000000,29.129333,60.734943
3218.000000,27.746000,80.467110
3118.000000,27.678572,78.014366
2950.000000,28.105999,79.007408
3167.000000,28.097332,78.991196
3342.000000,27.948000,79.164688
2603.000000,28.222000,77.496719
2431.000000,28.122000,72.018242
1595.000000,28.271999,65.523033
2286.000000,23.285999,72.026955
2216.000000,26.073999,73.297989
2454.000000,22.767334,71.294540
2396.000000,24.480000,70.921593
2775.000000,26.933334,79.913467
2807.000000,26.362667,79.735626
2874.000000,25.363333,77.072807
2019.000000,27.450666,80.576752
1755.000000,27.456249,81.122925
2200.000000,27.199333,81.591911
1740.000000,29.546000,59.274910
1067.000000,28.450001,70.897736
953.000000,28.486666,72.158035
920.000000,28.296154,75.448776
1914.000000,28.028000,61.241993
1877.000000,27.944000,62.284309
1963.000000,27.955999,60.428513
1901.000000,29.308666,62.404957
1488.000000,27.892000,69.745880
1673.000000,26.604000,68.168434
1872.000000,28.456667,62.790398
1932.000000,28.624666,62.304283
1615.000000,29.575333,59.442924
1443.000000,30.038666,54.853668
1422.000000,30.135963,55.101665
944.000000,28.243519,77.256569
1037.000000,28.091333,76.996979
2919.000000,27.543940,77.861588
3172.000000,27.572666,79.834564
3035.000000,27.568001,79.131783
3432.000000,27.576000,80.726654
2355.000000,28.198666,75.755341
2496.000000,28.087334,76.770073
1509.000000,28.551332,71.045799
3896.000000,27.458666,82.724434
3836.000000,27.255333,82.523087
3871.000000,27.737999,82.464287
3871.000000,27.814667,81.303841
3617.000000,27.854000,80.457321
3422.000000,28.018667,79.821098
3851.000000,27.770666,81.215584
2893.000000,28.003334,78.354042
1283.000000,29.893055,53.408176
1183.000000,28.456667,67.781830
1227.000000,28.557333,69.223831
1178.000000,28.785334,68.022614
3112.000000,27.987333,78.989403
3055.000000,27.868000,78.196831
2866.000000,28.212000,78.148895
3102.000000,28.035999,78.472557
3067.000000,27.752380,78.980904
1722.000000,28.369999,72.778931
2474.000000,28.214001,77.299232
1029.000000,29.498245,58.656170
2785.000000,28.270000,78.554779
2899.000000,28.001333,78.602348
1413.000000,28.508667,70.517380
1523.000000,28.503334,71.301277
1897.000000,28.340666,73.522652
2598.000000,28.266666,78.128807
2342.000000,28.245333,76.771904
1223.000000,29.907017,53.231792
3112.000000,28.685333,67.946198
1655.000000,29.216667,61.762104
1674.000000,29.071667,63.056561
1603.000000,29.718887,58.914627
1530.000000,29.304167,60.477020
1835.000000,29.330000,61.652657
1673.000000,29.855556,56.536415
1147.000000,28.490580,65.224297
1195.000000,28.560001,64.418869
2048.000000,27.227999,81.086555
2097.000000,27.308666,81.128761
