"","coords.x1","coords.x2"
"458",559190.472966129,473510.75249648
"459",500080.430976679,467230.921012453
"460",458645.880064904,418834.920472118
"461",552398.238323687,541291.920120229
"462",443948.208450251,474138.745896843
"463",438406.289419763,461243.273480147
"464",469744.389320182,479646.929870906
"465",465343.010379784,477286.950836222
"466",475606.055529393,509353.650202615
"467",481737.616534217,568628.996846584
"468",547605.656016266,546531.947207776
"469",614364.774971089,473084.80455109
"470",458705.998571413,498084.750257133
"471",570803.063087359,521280.730547112
"472",497762.55615218,609555.615638828
"473",414824.354403354,441056.009219466
"474",465670.155989469,412242.783908641
"475",440945.516433811,426898.182504206
"476",439132.845751671,401342.740499564
"477",485350.850208961,418754.870617067
"478",463993.166138501,549351.947303521
"479",488373.478158178,448308.944403749
"480",552001.99816809,473597.69497682
"481",469879.548272716,507198.270427529
"482",480783.435102695,440938.907126394
"483",521730.937287145,431434.997225619
"484",510676.190890267,399578.213619402
"485",520054.043686944,522716.771134576
"486",569399.47884193,529662.284391619
"487",412110.713293008,476486.156649433
"488",447200.127195764,508635.150407089
"489",430834.110449447,462348.383911564
"490",438239.530161609,504639.873570338
"491",459517.290292121,512417.566253934
"492",422491.307151348,631555.765500045
"493",500231.443726174,465600.981965062
"494",598578.354822014,531859.108877631
"495",466030.315984707,431730.923724462
"496",461370.040727251,435356.078850382
"497",491513.417286388,527324.708925036
"498",460504.85529585,436250.278660135
"499",429976.833929144,629009.124704985
"500",543791.926618076,624097.808855829
"501",498819.750015233,425053.990945167
"502",402869.131638422,556325.164299596
"503",455649.473846722,477588.312579967
"504",500875.104599388,392846.643257587
"505",453128.942008656,426714.030038412
"506",403585.191234104,620167.72145212
"507",403530.729597131,478839.006129345
"508",617921.833577841,511159.652605369
"509",568409.807387083,592102.310898257
"510",470719.490999801,540728.283684318
"511",453125.436703861,433583.205681319
"512",432868.075568831,479629.825150836
"513",509396.781485155,448956.718081775
"514",436410.05989287,464279.018923509
"515",439487.872060525,523650.946330411
"516",425054.8819144,480070.902072139
"517",596987.964723976,537809.787184602
"518",417091.06233896,496837.961209191
"519",570855.986542144,519127.645428896
"520",467916.986652115,503607.312006333
"521",399724.901009716,504315.339465724
"522",557938.588338996,519109.537663356
"523",461079.783924704,435046.654729096
"524",522855.924181082,542236.588092265
"525",423973.486474268,438829.68532735
"526",471567.199317376,442785.781990413
"527",431164.337723036,624205.422106836
"528",517178.197421632,571856.343108548
"529",559433.010818482,499116.980273114
"530",466029.208005009,429888.007276587
"531",500517.945022248,600428.600280331
"532",549534.005698799,422224.753907466
"533",550111.065193672,413767.691634699
"534",401599.273580679,538264.062709994
"535",403339.523075832,481105.951688793
"536",480769.729211315,400393.615179434
"537",561972.358377856,414792.025056202
"538",403989.551235445,476360.904872639
"539",431246.494295631,644764.618334954
"540",499606.041334059,407686.924356972
"541",443874.373227108,408836.01700127
"542",434487.934549336,429164.673798712
"543",430998.228527309,431762.775640527
"544",405453.105750523,510253.209794973
"545",453324.882330596,400557.558988137
"546",579895.339477563,526421.655657521
"547",422855.497537606,541539.30200407
"548",578471.339018254,433344.775743523
"549",514891.704481767,676121.033918425
