V1,V2,V3
566.000000,26.930666,50.503201
562.000000,27.200666,50.420059
494.000000,27.669334,58.799294
395.000000,27.604668,59.537601
278.000000,28.287333,88.622353
204.000000,25.072666,79.494835
133.000000,28.846001,148.831940
111.000000,28.190666,153.496124
109.000000,28.264000,162.842545
257.000000,25.021334,89.127090
157.000000,20.567333,94.538628
177.000000,22.567333,93.463982
192.000000,25.243999,119.533623
150.000000,28.265999,139.733109
64.000000,27.760666,95.144897
408.000000,27.515333,48.806660
425.000000,27.701332,62.303677
516.000000,27.605333,50.727970
510.000000,27.602667,49.971123
121.000000,28.434666,144.690384
508.000000,25.278667,65.293159
102.000000,28.214666,159.617493
102.000000,28.257999,156.149826
337.000000,26.234667,89.343605
168.000000,24.670666,112.175156
305.000000,25.434668,87.855988
268.000000,24.423332,89.757637
164.000000,21.444000,89.551659
152.000000,21.213333,94.184578
172.000000,23.735334,104.278992
130.000000,27.850666,129.494415
395.000000,27.563334,48.902317
501.000000,27.451334,48.864231
494.000000,27.418667,48.372135
470.000000,27.518000,49.163261
415.000000,27.656666,61.542625
430.000000,27.823334,61.487091
491.000000,27.094666,53.724480
511.000000,27.246000,53.396362
513.000000,27.400000,48.025730
498.000000,27.521999,49.119308
507.000000,27.655334,54.714211
524.000000,27.474667,53.654877
401.000000,27.746000,51.659836
397.000000,27.756001,51.889393
413.000000,27.948000,59.543293
96.000000,28.140667,154.407303
100.000000,28.090668,149.891922
225.000000,25.385334,93.112160
360.000000,25.812000,85.792641
482.000000,21.924000,80.306335
447.000000,20.052000,77.920738
379.000000,22.767334,80.712334
398.000000,24.480000,79.640343
507.000000,25.012667,63.516911
483.000000,26.362667,59.998093
507.000000,24.873333,69.102463
331.000000,27.450666,49.144112
144.000000,27.944000,140.685699
75.000000,27.531334,99.474304
88.000000,27.512667,108.684174
505.000000,27.367334,48.307240
509.000000,27.255333,48.110222
468.000000,27.639999,50.916058
489.000000,27.814667,57.226612
434.000000,27.854000,61.965656
453.000000,27.697334,58.082760
412.000000,28.018667,64.914230
381.000000,27.766666,51.817440
77.000000,28.530666,116.709732
431.000000,22.974001,63.803482
505.000000,24.076668,63.797623
418.000000,23.233334,64.668114
98.000000,28.176666,146.820160
98.000000,27.796667,134.637283
147.000000,26.924000,118.047150
137.000000,26.709999,120.951897
115.000000,27.670000,129.263824
306.000000,26.033333,88.640625
426.000000,23.422667,72.415688
442.000000,25.046667,77.151726
382.000000,26.029999,82.182175
457.000000,22.364000,77.713448
468.000000,23.266001,76.430199
291.000000,28.336000,94.866592
163.000000,28.421333,108.881493
407.000000,24.793333,68.131767
565.000000,26.541332,54.354057
519.000000,26.948668,58.722408
448.000000,23.582001,74.466156
514.000000,26.124668,66.943665
455.000000,26.119333,59.848904
473.000000,25.177999,65.436172
433.000000,23.261333,71.155815
584.000000,26.582666,49.296646
609.000000,25.884666,51.796925
608.000000,25.343334,55.103958
607.000000,24.839333,55.945053
145.000000,27.948666,147.954346
101.000000,22.973999,98.807770
481.000000,27.539333,51.425838
462.000000,27.932667,59.490475
410.000000,28.025333,63.389591
431.000000,27.931334,61.522453
91.000000,28.583334,114.503624
299.000000,27.413334,45.503120
407.000000,22.487333,62.381958
546.000000,25.092667,62.915359
454.000000,23.703333,68.309059
458.000000,24.084000,72.356750
399.000000,25.473999,71.851120
391.000000,25.498667,75.790100
411.000000,25.044666,71.587723
425.000000,25.020666,68.937462
351.000000,25.609333,82.854828
311.000000,24.841999,80.938797
386.000000,25.518000,80.482895
196.000000,26.363333,103.818954
172.000000,26.507999,107.390190
109.000000,28.202000,128.973404
88.000000,28.448000,138.622009
92.000000,28.453333,141.131973
93.000000,28.492001,146.503571
77.000000,28.812668,139.398087
219.000000,28.236668,100.435760
298.000000,28.255333,92.986084
267.000000,28.396000,95.172905
456.000000,26.291332,57.414875
415.000000,24.889334,67.402107
514.000000,26.626667,56.072651
485.000000,25.402000,60.749920
591.000000,26.341333,52.251930
529.000000,27.762001,56.572048
517.000000,27.863333,57.803738
599.000000,26.014668,53.016464
612.000000,25.152666,53.242840
559.000000,27.031334,48.332275
354.000000,27.511333,47.168346
105.000000,23.051332,105.420227
374.000000,28.041332,65.218307
442.000000,27.714001,52.765640
79.000000,28.751333,114.928802
111.000000,29.112000,126.606407
408.000000,25.096001,68.855453
391.000000,25.357334,70.509247
417.000000,25.007334,72.843430
128.000000,27.934666,122.436790
85.000000,28.398001,137.972839
558.000000,26.292667,48.797634
598.000000,25.351999,51.040043
472.000000,23.246666,62.559498
509.000000,25.247334,57.272995
519.000000,25.175333,65.970695
